timestamp,open,high,low,close,vol,source_file
2025-03-09 16:26:00,0.17448,0.17498,0.17444,0.17497,8719.53,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:27:00,0.17389,0.17497,0.17386,0.17496,35912.51,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:28:00,0.17439,0.17489,0.17439,0.17489,7554.74,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:29:00,0.17439,0.17473,0.17438,0.17472,2854.72,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:30:00,0.17418,0.17515,0.17417,0.17514,12064.800000000001,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:31:00,0.17382,0.17448,0.17381,0.17448,9917.53,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:32:00,0.173,0.17404,0.17299,0.17402,32432.35,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:33:00,0.1732,0.17437,0.1732,0.17435,18001.63,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:34:00,0.17346,0.17431,0.17345,0.17431,17062.23,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:35:00,0.17342,0.17396,0.17342,0.17396,6416.79,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:36:00,0.17213,0.17376,0.17212,0.17376,28488.1,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:37:00,0.17155,0.17297,0.17154,0.17297,39953.28,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:38:00,0.1718,0.17244,0.1718,0.17241,16338.61,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:39:00,0.17178,0.17297,0.17177,0.17297,18264.91,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:40:00,0.17236,0.17275,0.17236,0.17274,9387.54,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:41:00,0.17245,0.17311,0.17244,0.17309,9441.23,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:42:00,0.17309,0.17382,0.17309,0.17381,11656.99,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:43:00,0.17356,0.17415,0.17355,0.17412,10981.0,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:44:00,0.17348,0.174,0.17347,0.17399,10751.33,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:45:00,0.17314,0.17375,0.17313,0.17375,9741.199999999999,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:46:00,0.1733,0.1737,0.1733,0.17369,6085.58,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:47:00,0.17303,0.17351,0.17302,0.1735,4103.53,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:48:00,0.17249,0.1732,0.17249,0.17319,9216.03,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:49:00,0.17244,0.17285,0.17243,0.17284,8845.35,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:50:00,0.17191,0.17268,0.1719,0.17267,13417.68,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:51:00,0.17161,0.17223,0.1716,0.17223,8920.37,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:52:00,0.17076,0.1722,0.17072,0.17219,41140.66,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:53:00,0.17082,0.17148,0.17072,0.17147,20801.88,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:54:00,0.17122,0.1719,0.17121,0.17184,10715.5,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:55:00,0.17114,0.17192,0.17113,0.17192,6904.52,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:56:00,0.17035,0.17128,0.17034,0.17128,19952.84,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:57:00,0.1705,0.17123,0.17049,0.17121,7165.75,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:58:00,0.17096,0.17137,0.17095,0.17137,4405.84,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 16:59:00,0.17037,0.17104,0.17036,0.17103,7633.6,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:00:00,0.17052,0.17121,0.17051,0.1712,8230.95,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:01:00,0.16965,0.17127,0.16963,0.17126,39835.9,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:02:00,0.17009,0.17146,0.17009,0.17145,17029.4,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:03:00,0.17099,0.17159,0.17099,0.17158,10599.37,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:04:00,0.17127,0.17165,0.17126,0.17164,5688.17,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:05:00,0.17075,0.17144,0.17074,0.17143,6651.0,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:06:00,0.17054,0.17132,0.17053,0.17132,5739.49,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:07:00,0.16981,0.17124,0.16979,0.17124,11672.19,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:08:00,0.16986,0.17101,0.16986,0.17101,9909.51,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:09:00,0.17074,0.17141,0.17073,0.1714,5185.95,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:10:00,0.17106,0.17143,0.17105,0.17143,4715.5,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:11:00,0.17116,0.17173,0.17116,0.17172,7487.32,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:12:00,0.17149,0.17278,0.17148,0.17277,16577.86,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:13:00,0.17205,0.17261,0.17205,0.1726,9576.15,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:14:00,0.17168,0.17213,0.17167,0.17213,5718.07,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:15:00,0.17158,0.17229,0.17157,0.17228,6382.47,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:16:00,0.17173,0.1724,0.17172,0.17239,5963.82,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:17:00,0.17163,0.17209,0.17162,0.17208,4262.85,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:18:00,0.1711,0.17169,0.1711,0.17169,8980.66,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:19:00,0.17079,0.17147,0.17079,0.17147,5873.77,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:20:00,0.17011,0.171,0.1701,0.17099,11020.43,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:21:00,0.16914,0.17075,0.16912,0.17074,23205.69,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:22:00,0.16952,0.17011,0.16952,0.17011,12930.65,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:23:00,0.16948,0.17011,0.16942,0.17011,12109.76,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:24:00,0.16943,0.17,0.16943,0.16999,5527.93,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:25:00,0.16969,0.17048,0.16968,0.17047,7786.78,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:26:00,0.16989,0.17045,0.16988,0.17045,4811.09,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:27:00,0.16981,0.17013,0.1698,0.17013,4823.31,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:28:00,0.16987,0.17065,0.16987,0.17065,7330.37,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:29:00,0.17056,0.171,0.17056,0.17099,6009.07,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:30:00,0.17041,0.17135,0.1704,0.17134,11747.22,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:31:00,0.17011,0.17133,0.1701,0.17133,9821.36,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:32:00,0.17014,0.17073,0.17014,0.17072,2576.48,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:33:00,0.17073,0.17104,0.17072,0.17103,2432.71,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:34:00,0.17099,0.17135,0.17099,0.17134,7538.04,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:35:00,0.17109,0.1715,0.17109,0.17149,6248.24,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:36:00,0.17101,0.17167,0.17101,0.17166,5184.29,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:37:00,0.17042,0.1714,0.17042,0.1714,6862.360000000001,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:38:00,0.17046,0.17112,0.17045,0.17112,2830.1,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:39:00,0.17015,0.17074,0.17014,0.17073,4568.33,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:40:00,0.16967,0.17024,0.16967,0.17023,12393.63,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:41:00,0.16883,0.17044,0.1688,0.17042,20256.510000000002,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:42:00,0.16885,0.16949,0.16884,0.16949,12182.99,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:43:00,0.16926,0.16965,0.16926,0.16963,4912.06,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:44:00,0.1686,0.16993,0.16854,0.16992,17583.78,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:45:00,0.16883,0.16928,0.16877,0.16928,6556.4800000000005,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:46:00,0.16897,0.16993,0.16897,0.16993,5800.0599999999995,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:47:00,0.16972,0.17042,0.16971,0.17041,7030.75,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:48:00,0.17021,0.17064,0.17021,0.17063,6568.56,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:49:00,0.16985,0.17053,0.16984,0.17052,6792.6,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:50:00,0.16951,0.17002,0.16951,0.17002,5801.98,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:51:00,0.16868,0.16965,0.16867,0.16965,7509.08,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:52:00,0.16774,0.16905,0.16773,0.16905,30925.79,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:53:00,0.16761,0.16844,0.1676,0.16844,17653.9,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:54:00,0.16735,0.16832,0.16734,0.16832,13302.37,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:55:00,0.16707,0.16779,0.16706,0.16778,14595.08,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:56:00,0.16732,0.168,0.16731,0.16799,6876.66,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:57:00,0.16646,0.16747,0.16639,0.16747,30755.78,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:58:00,0.16687,0.16733,0.16687,0.16731,10709.91,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 17:59:00,0.16698,0.16805,0.16698,0.16803,23368.760000000002,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:00:00,0.168,0.16865,0.16799,0.16865,9752.26,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:01:00,0.16726,0.16862,0.16726,0.16861,8995.01,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:02:00,0.16693,0.16849,0.16692,0.16849,18801.78,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:03:00,0.16826,0.16885,0.16826,0.16882,10936.03,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:04:00,0.16766,0.16884,0.16766,0.16882,9225.29,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:05:00,0.16726,0.16786,0.16725,0.16786,9270.91,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:06:00,0.16751,0.16871,0.1675,0.1687,12279.800000000001,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:07:00,0.16851,0.16911,0.1685,0.1691,9221.76,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:08:00,0.1686,0.16918,0.16859,0.16917,7745.76,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:09:00,0.16839,0.16922,0.16836,0.16922,10819.35,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:10:00,0.16841,0.16929,0.16841,0.16927,7367.35,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:11:00,0.16897,0.16934,0.16897,0.16934,6866.8,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:12:00,0.16824,0.16908,0.16824,0.16908,12743.210000000001,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:13:00,0.16758,0.16837,0.16758,0.16837,8033.05,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:14:00,0.16747,0.16799,0.16745,0.16798,7999.74,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:15:00,0.16696,0.16798,0.16694,0.16798,12203.97,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:16:00,0.16611,0.16727,0.1661,0.16726,23670.12,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:17:00,0.16622,0.16708,0.16622,0.16708,17702.58,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:18:00,0.16606,0.16684,0.16605,0.16682,13026.98,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:19:00,0.1653,0.16644,0.16529,0.16643,33857.99,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:20:00,0.16539,0.16661,0.16538,0.16658,13505.68,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:21:00,0.16581,0.16705,0.1658,0.16704,12904.73,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:22:00,0.16556,0.16613,0.16554,0.16612,11789.44,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:23:00,0.16579,0.16678,0.16579,0.16674,21761.53,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:24:00,0.16603,0.16688,0.16603,0.16688,6165.13,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:25:00,0.16654,0.16717,0.16653,0.16717,9463.65,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:26:00,0.16711,0.1686,0.16711,0.16858,17364.12,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:27:00,0.16805,0.17004,0.16805,0.17003,31013.29,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:28:00,0.16913,0.17006,0.1691,0.17003,23576.63,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:29:00,0.16935,0.17019,0.16934,0.17018,16333.53,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:30:00,0.16897,0.17063,0.16896,0.17057,22107.5,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:31:00,0.17043,0.17129,0.17042,0.17124,32836.590000000004,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:32:00,0.17054,0.1711,0.17053,0.1711,9546.45,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:33:00,0.17003,0.17086,0.17001,0.17086,10604.36,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:34:00,0.17009,0.17063,0.17009,0.17062,4509.03,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:35:00,0.16962,0.17031,0.1696,0.17031,9578.95,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:36:00,0.16867,0.16975,0.16865,0.16975,31586.210000000003,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:37:00,0.16822,0.16936,0.16821,0.16936,13964.44,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:38:00,0.16825,0.16908,0.16824,0.16905,9072.58,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:39:00,0.16797,0.16857,0.16796,0.16856,5642.88,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:40:00,0.16736,0.16863,0.16735,0.16863,9469.74,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:41:00,0.16746,0.16809,0.16745,0.16809,8359.56,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:42:00,0.16752,0.16796,0.16751,0.16795,4044.02,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:43:00,0.16768,0.16842,0.16767,0.16841,8584.25,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:44:00,0.16793,0.16869,0.16792,0.16869,9223.28,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:45:00,0.16855,0.16925,0.16854,0.16925,9406.68,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:46:00,0.16868,0.16943,0.16867,0.16942,5372.89,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:47:00,0.16796,0.16885,0.16795,0.16884,4061.95,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:48:00,0.16765,0.16831,0.16765,0.16831,8600.07,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:49:00,0.16758,0.16827,0.16757,0.16827,6671.54,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:50:00,0.16758,0.16846,0.16757,0.16845,6989.38,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:51:00,0.16761,0.16878,0.16761,0.16874,13349.09,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:52:00,0.16837,0.16889,0.16835,0.16888,7729.51,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:53:00,0.16836,0.16921,0.16835,0.16921,8790.72,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:54:00,0.16848,0.16906,0.16847,0.16906,7523.91,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:55:00,0.16871,0.16923,0.16871,0.16922,4502.32,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:56:00,0.16877,0.16997,0.16877,0.16996,6903.08,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:57:00,0.16924,0.16962,0.16923,0.16962,3427.05,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:58:00,0.16927,0.16969,0.16923,0.16969,6537.900000000001,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 18:59:00,0.16905,0.16952,0.16904,0.16952,3341.51,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:00:00,0.16906,0.16983,0.16905,0.16983,6391.05,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:01:00,0.16944,0.17041,0.16943,0.1704,10577.71,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:02:00,0.16917,0.16977,0.16916,0.16977,4589.95,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:03:00,0.16883,0.16959,0.16883,0.16959,5733.67,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:04:00,0.16905,0.16972,0.16904,0.16972,4882.49,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:05:00,0.16913,0.16958,0.16913,0.16957,1516.34,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:06:00,0.16901,0.1695,0.16901,0.16949,4310.43,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:07:00,0.16872,0.1695,0.16871,0.16949,5216.87,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:08:00,0.16872,0.16898,0.16871,0.16898,3197.25,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:09:00,0.16855,0.16906,0.16855,0.16906,4113.42,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:10:00,0.16845,0.16904,0.16844,0.16903,3872.76,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:11:00,0.16871,0.16969,0.16871,0.16969,5598.9800000000005,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:12:00,0.1691,0.16955,0.16909,0.16954,2028.08,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:13:00,0.16905,0.16956,0.16904,0.16956,1694.74,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:14:00,0.16923,0.16949,0.16923,0.16949,1587.92,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:15:00,0.16922,0.16971,0.16922,0.16971,4345.280000000001,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:16:00,0.16953,0.17049,0.16953,0.17048,12011.11,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:17:00,0.16969,0.17052,0.16969,0.17051,2651.75,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:18:00,0.16922,0.16989,0.16922,0.16989,2525.17,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:19:00,0.16884,0.16925,0.16883,0.16924,3045.86,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:20:00,0.16895,0.16964,0.16895,0.16964,2572.9,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:21:00,0.16902,0.16977,0.16902,0.16977,4954.88,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:22:00,0.16933,0.16974,0.16932,0.16973,3183.71,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
2025-03-09 19:23:00,0.16926,0.16971,0.16924,0.16971,1441.6,DOGE-USDT-SWAP-aggtrades-2025-03-10.csv
